presion_media,presion_min,presion_max,presion_desv,humedad_media,humedad_min,humedad_max,humedad_desv,viento_media,viento_min,viento_max,viento_desv,rafaga_media,rafaga_min,rafaga_max,rafaga_desv,viento_norte,viento_este,direccion_viento,registros_del_dia,anio,dia_del_anio,estacion_anio,mes,sector_viento,temp_max_manana,amplitud_presion,amplitud_humedad,amplitud_viento,velocidad_resultante
980.5444,976.4,984.08,2.7717,52.6632,32.49,79.1,13.389,1.9794,0.0,5.03,1.5168,3.4624,0.0,8.75,2.3883,0.2066,1.0841,79.2115,144.0,2009.0,106.0,primavera,julio,E,12.42,7.680000000000064,46.60999999999999,5.03,1.1036106061469326
977.2138,975.49,979.29,0.8753,90.8908,60.07,96.2,9.7865,5.66028,1.404,19.476000000000003,70.63000000000001,2.8431,1.13,8.38,-52.04,-0.0253,-0.5385,267.3115,144.0,2009.0,107.0,,abril,O,9.79,3.7999999999999545,36.13,18.072000000000003,0.539093999224625
985.4798,979.43,992.19,3.9119,90.8562,0.825,95.8,4.0069,2.1873,0.54,3.25598404,1.2235,3.6415,,0.70214923,1.4717,1.561,0.3771,13.5814,144.0,2009.0,108.0,primavera,abril,N,14.65,12.760000000000105,94.975,2.71598404,1.6059033003266416
995.3985,992.24,997.31,1.518,78.4681,0.59,93.9,11.6651,9.94608,1.584,20.844,1.226,4.131,1.5,8.0,1.6942,2.3982,1.1673,25.954,144.0,2009.0,109.0,primavera,febrero,NE,16.42,5.069999999999936,93.31,19.26,2.6671993794990283
996.7824,995.5,997.9,0.7794,62.841800000000006,0.4111,95.3,18.1297,8.5068,0.0,23.040000000000003,1.9767,3.8031,0.13,9.5,2.892,1.9617,0.9206,25.1393,144.0,2009.0,110.0,primavera,noviembre,NE,17.09,2.3999999999999773,94.88889999999999,23.040000000000003,2.1669728309325893
995.936,994.49,997.46,0.9445,54.7089,32.12,86.8,17.3025,1.5304,0.01,4.24,1.287,2.7203,0.25,7.25,2.1208,0.885,0.783,41.5003,144.0,2009.0,111.0,primavera,abril,NE,15.7,2.9700000000000273,54.68,4.23,1.1816573107292994
993.053,991.39,995.12,0.8993,70.1435,0.4012,90.9,15.896,1.7317,0.11,7.51,1.4644,3.1485,0.63,11.13,2.2951,0.5017,-0.328,326.8273,144.0,2009.0,112.0,,diciembre,NO,8.54,3.730000000000018,90.4988,7.3999999999999995,0.5994054470890301
995.1531,992.68,,1.6684,86.316,73.5,96.5,7.3977,5.52672,0.144,14.976,1.0033,2.7524,0.5,6.5,1.5042,0.8035,-0.0278,358.0213,144.0,2009.0,113.0,primavera,marzo,N,17.67,,23.0,14.832,0.803980777133384
995.0159,990.73,998.08,2.8313,72.1037,41.44,99.5,24.7806,2.137,0.13,5.26,1.4568,3.7536,0.38,8.38,2.4556,0.4542,1.1832,69.0009,144.0,2009.0,114.0,primavera,enero,E,21.57,7.350000000000023,58.06,5.13,1.267383083365089
988.4359,987.02,990.74,0.9755,49.3054,29.93,79.4,14.8796,7.3188,0.0,13.376874888,161.68,3.4203,0.0,5.983802730000001,-125.46,-1.8172,-0.1156,183.641,144.0,2009.0,115.0,primavera,septiembre,S,20.75,3.7200000000000273,49.470000000000006,13.376874888,1.820873197122743
982.8031,978.01,,3.0482,60.5503,34.14,90.2,17.5711,1.9058,0.03,3.67230261,1.6743,3.0636,0.25,5.517774480000001,2.4743,-1.7648,0.4429,165.9135,144.0,2009.0,116.0,primavera,abril,S,21.37,,56.06,3.64230261,1.8195272600321215
977.4757,975.09,979.09,,,,,9.2411,1.8936,0.17,2.94529854,0.9475,3.2421,0.63,4.349597,1.3792,-1.3234,-0.3612,195.2647,144.0,2009.0,117.0,primavera,abril,S,22.02,4.0,,2.77529854,1.371806473231556
975.5248,973.37,980.56,2.4921,75.9387,0.4027,95.4,16.0787,6.97536,0.0,12.929487768,1.5055,3.3893,,5.207088980000001,2.3877,-1.1126,-0.7013,212.2247,144.0,2009.0,,primavera,agosto,SO,11.48,7.189999999999941,94.99730000000001,12.929487768,1.3151807670430709
981.7624,979.99,986.06,1.9056,92.1403,84.2,96.1,3.4847,1.2412,0.04,3.04,0.604,2.2506,0.25,4.88,0.9393,-0.4144,-0.8317,243.514,144.0,2009.0,119.0,primavera,junio,SO,17.13,6.069999999999936,11.899999999999991,3.0,0.9292213137891318
989.3405,985.88,992.85,1.7149,82.8803,63.86,96.8,10.9219,3.71232,0.5040000000000001,12.6,0.579,2.0215,0.5,5.0,0.9856,-0.1022,-0.3245,252.5241,144.0,2009.0,120.0,primavera,noviembre,O,17.42,6.970000000000027,32.94,12.096,0.3402133007394038
994.081,992.51,996.09,0.8953,81.5568,64.61,97.8,11.1557,1.5678,,,1.0969,2.7726,0.38,6.25,1.647,0.5827,0.1743,16.6549,144.0,2009.0,121.0,primavera,mayo,N,18.59,3.580000000000041,33.19,,0.6082103090214765
998.1189,995.99,999.41,0.9205,77.5,51.09,99.6,18.902,1.8444,0.03,5.29,1.6412,3.0808,0.25,9.0,2.4761,,0.4668,23.7431,144.0,,122.0,primavera,octubre,,20.89,3.419999999999959,48.50999999999999,5.26,
995.3769,990.86,999.09,2.77,71.1356,33.93,99.2,24.8653,1.596,0.04,3.99,0.9197,2.8497,,6.5,,-0.7944,-0.4243,,144.0,2009.0,123.0,primavera,mayo,SO,11.78,8.230000000000018,65.27000000000001,3.95,0.9006119308559042
996.0249,994.62,997.12,0.7516,70.6056,45.23,86.3,13.0525,1.7151,,,0.7059,3.1828,,7.25,1.1748,-0.1934,-1.505,262.6789,144.0,2009.0,124.0,primavera,octubre,O,11.11,2.5,41.07,,1.5173755500863981
993.1611,990.11,996.59,1.8296,78.5874,52.51,95.3,14.2186,2.7849,0.46,7.6,1.7817,4.5535,0.75,10.88,2.6758,-2.3176,-1.3209,209.6797,144.0,2009.0,125.0,primavera,mayo,SO,12.63,6.480000000000018,42.79,7.14,2.6675919046960685
988.164,986.06,991.12,1.5179,82.3558,66.6,97.1,9.3035,2.4872,0.19,6.24,1.2472,4.8307,0.63,12.0,2.5293,-1.3488,-1.8933,234.5331,144.0,2009.0,126.0,primavera,octubre,SO,19.23,5.060000000000059,30.5,6.05,2.324617458852101
990.3022,989.19,991.65,0.8013,67.8589,45.25,91.2,15.882,2.5219,0.0,4.03269779,1.7877,3.9965,0.0,5.828459980000001,2.6285,-1.761,-1.4826,220.0947,144.0,2009.0,127.0,,marzo,SO,20.39,2.4599999999999227,45.95,4.03269779,2.3020042919160684
987.6631,985.03,992.3,1.5004,77.2547,50.9,96.6,13.8859,2.2894,0.15,6.14,1.4127,3.7073,0.63,9.13,2.0672,-1.6049,-1.2057,216.9172,144.0,2009.0,128.0,primavera,mayo,SO,19.61,7.269999999999982,45.699999999999996,5.989999999999999,2.0073406537008114
992.3231,986.64,996.04,3.04,66.0084,45.11,88.6,11.2602,1.6325,0.01,7.74,1.0699,2.864,0.13,12.63,1.6067,-0.3085,0.0948,162.9141,144.0,2009.0,129.0,primavera,mayo,S,17.51,9.399999999999977,43.489999999999995,7.73,0.3227371840987648
992.0451,987.62,994.23,2.065,70.8515,0.982094262193046,43.58,18.2033,1.7533,0.05,2.36742351,0.8576,3.0207,0.5,3.80900423,1.212,0.4027,-0.1608,,144.0,2009.0,130.0,primavera,mayo,N,12.7,6.610000000000014,42.597905737806954,2.3174235100000002,0.4336172621102624
991.4647,990.21,993.81,1.1085,90.8042,77.5,96.6,4.2921,2.3229,0.05,7.47,1.8915,3.5178,0.5,11.38,2.6028,1.9453,0.7523,21.1433,144.0,2009.0,131.0,primavera,diciembre,N,14.57,3.599999999999909,19.099999999999994,7.42,2.0857006928128494
995.3925,993.75,996.63,0.8046,63.7711,43.41,95.4,18.346,3.0169,0.31,5.46,1.0653,5.0624,0.88,9.13,1.6361,2.0342,1.7838,41.2477,144.0,2009.0,132.0,primavera,mayo,NE,15.97,2.8799999999999955,51.99000000000001,5.15,2.705533603561412
992.384,989.59,995.05,1.8406,59.67,44.88,75.7,10.2773,2.5242,0.84,4.35,0.7486,4.1223,1.5,7.75,1.3335,1.327,1.3113,44.6575,144.0,,133.0,primavera,julio,NE,17.84,5.459999999999923,30.82,3.51,1.86559285215183
985.7269,,989.63,1.8369,59.1172,,,12.939,2.1539,0.04,3.2249154900000003,1.2907,3.7725,0.25,5.43699625,2.2962,-0.0783,1.3632,93.288,144.0,2009.0,134.0,primavera,,E,19.71,,,3.1849154900000003,1.3654468609213615
981.9428,980.41,983.64,0.9579,70.8962,59.64,88.8,6.3301,6.8616,0.0,9.775408572,93.92,3.2213,0.0,4.19425425,-66.375,-0.5603,0.8112,124.633,144.0,2009.0,135.0,primavera,enero,SE,16.62,3.230000000000018,29.159999999999997,9.775408572,0.9858912363947658
987.3573,981.55,991.29,2.5948,68.6276,43.8,94.9,17.6869,2.1432,,,1.3707,3.7008,0.5,5.207088980000001,2.1994,-1.1283,-1.5603,234.1294,144.0,2009.0,136.0,primavera,octubre,SO,25.92,9.740000000000009,51.10000000000001,,1.9255121344722812
988.3742,985.07,991.25,2.0652,67.2622,34.78,94.8,21.9242,9.9648,0.9,31.248,1.8648,4.441,0.75,14.63,2.9219,-2.3174,-0.4382,190.7069,144.0,2009.0,137.0,primavera,enero,S,19.7,6.17999999999995,60.019999999999996,30.348000000000003,2.358466026891208
992.0053,988.85,,1.4446,72.5078,48.07,95.2,,5.85684,0.684,10.245165048,0.8748,2.8731,0.63,7.0,1.417,-0.5476,-1.1753,245.0163,144.0,2009.0,138.0,primavera,junio,SO,20.95,,47.13,9.561165048000001,1.296609366771658
994.9317,993.65,996.15,0.7401,63.9076,39.38,94.7,19.8877,1.2435,0.09,3.34,0.6708,2.2551,0.5,6.13,1.1283,0.0682,0.0107,8.9111,144.0,2009.0,139.0,primavera,mayo,N,22.87,2.5,55.32,3.25,0.0690342668534982
993.5894,991.11,995.46,,68.171,0.488,90.6,14.1982,1.6058,0.22,2.4233469,0.939,2.901,9.24548770504386,0.46602825,1.477,0.588,0.4501,37.4298,144.0,2009.0,140.0,primavera,,NE,24.2,4.350000000000023,90.112,2.2033468999999997,0.740495786618668
986.7688,983.88,991.52,2.3486,80.1058,46.9,,14.7784,1.632,0.02,6.08,1.1341,2.763,0.38,,1.6516,-0.4659,-0.5747,,144.0,2009.0,141.0,primavera,mayo,SO,17.71,7.639999999999986,,6.0600000000000005,0.7398262633889121
987.941,985.84,992.34,1.8583,0.7965190000000001,0.5271,96.2,13.1633,5.70312,0.072,7.1861289283582925,1.0216,2.6616,0.25,4.58571798,1.4307,0.3326,-0.5161,302.8008,144.0,2009.0,142.0,primavera,diciembre,NO,18.66,6.5,95.6729,7.1141289283582925,0.613988574812268
993.6901,992.22,995.13,0.8227,64.777,0.455,94.3,15.8206,1.3821,0.05,1.96974607,0.757,2.6112,0.38,4.19425425,1.3543,0.2901,-0.547,297.9402,144.0,2009.0,143.0,primavera,mayo,,25.18,2.909999999999968,93.845,1.91974607,0.6191663831313842
991.3069,,993.04,0.7917,63.4108,46.06,85.8,13.3516,1.4736,0.09,,0.7351,,0.38,5.75,1.2227,-0.0316,-0.4316,265.8173,144.0,2009.0,144.0,primavera,mayo,O,24.08,,39.739999999999995,,0.4327552657103088
991.7242,987.61,993.79,1.9075,65.8176,46.7,92.0,14.8863,5.03748,0.036,,1.1732,2.4771,0.13,4.27503248,1.7828,0.6426,0.7544,49.5748,144.0,2009.0,145.0,primavera,octubre,NE,27.25,6.17999999999995,45.3,,0.990986437848672
984.8894,982.33,988.18,1.4464,65.0531,,,13.1517,8.38764,0.7200000000000001,25.344,1.2805,,0.5,11.5,1.9627,-1.79,-1.0116,209.4729,,2009.0,146.0,primavera,marzo,SO,16.67,5.849999999999909,,24.624000000000002,2.0560726057218894
995.7213,988.34,998.07,2.7485,60.9039,40.88,85.5,14.2807,9.42336,2.772,15.048,0.7049,,1.13,8.0,1.5126,-0.9426,-2.2871,247.601,144.0,2009.0,147.0,primavera,agosto,O,16.41,9.730000000000018,44.62,12.276,2.4737261711838685
997.1099,995.62,1001.38,1.5699,67.2681,51.24,88.7,9.349,2.2785,0.19,5.28,0.928,4.1845,0.75,8.38,1.7876,-0.86,-1.9435,246.1311,,2009.0,148.0,,junio,SO,16.36,5.759999999999991,37.46,5.09,2.1252746293126448
1001.2043,999.98,1001.89,0.5382,60.0026,43.01,81.0,10.9035,3.7011,0.62,8.02,1.6239,6.0908,1.38,11.13,2.5048,2.2548,-0.1582,355.9874,144.0,2009.0,149.0,,mayo,N,14.0,1.9099999999999682,37.99,7.3999999999999995,2.26034295627898
998.3364,995.38,,2.0249,83.5312,0.7020000000000001,95.5,7.7888,2.3653,0.26,6.29,1.5442,3.9197,0.75,8.63,2.1451,1.885,0.3686,11.0654,144.0,2009.0,150.0,primavera,enero,N,18.64,,94.798,6.03,1.9207006429946338
996.1647,994.15,997.96,1.1088,81.0052,61.03,,11.4132,2.2385,0.38,3.6039518,1.1985,3.6647,9.034366247752535,0.70214923,,1.6429,1.0246,31.9507,144.0,2009.0,151.0,primavera,marzo,NE,20.21,3.810000000000059,,3.2239518,1.9362142365967667
992.7056,990.83,994.13,1.2177,75.8756,0.4763,93.4,15.2944,7.85556,0.468,,1.4474,3.7394,0.75,8.63,2.2653,1.4428,0.736,27.0262,144.0,2009.0,152.0,invierno,septiembre,NE,23.2,3.2999999999999545,92.92370000000001,,1.619681400769917
988.4847,986.08,991.06,1.6575,63.8124,38.7,97.5,19.5476,1.8653,0.0,2.59733078,1.0622,3.6069,9.728808140675811,0.0,1.8038,0.1919,-1.186,279.1896,144.0,2009.0,153.0,,,O,13.73,4.9799999999999045,58.8,2.59733078,1.2014248249474455
985.6914,983.87,986.83,0.9017,59.8433,0.4468,71.9,8.1115,2.3961,0.36,5.1,0.978,4.3664,1.0,8.13,1.7858,-0.6295,-2.2566,254.4139,144.0,2009.0,155.0,verano,junio,O,12.41,2.9600000000000364,71.45320000000001,4.739999999999999,2.3427577360879637
983.3835,982.35,983.9,0.3836,65.8049,50.54,87.8,11.5068,1.5731,0.07,4.19,0.7461,2.9433,0.38,7.0,1.394,0.1608,-1.1398,278.0298,144.0,2009.0,156.0,,abril,O,11.1,1.5499999999999545,37.26,4.12,1.1510867386952208
975.9475,971.84,982.33,3.3128,84.0818,56.87,96.1,10.9977,7.34688,0.468,19.98,1.2675,3.36,0.63,8.25,1.9382,1.4473,,28.0987,144.0,2009.0,157.0,invierno,marzo,NE,18.29,10.490000000000009,39.23,19.512,
976.6749,972.31,980.75,2.271,77.5866,51.34,96.5,14.5778,7.386480000000001,,17.064,112.76,3.5865,1.0,9.38,-97.585,-1.3137,-1.1611,221.4718,144.0,2009.0,158.0,invierno,diciembre,SO,18.97,8.440000000000055,45.16,,1.7532714849674593
982.8038,980.87,983.83,0.7783,64.56,0.4072,93.4,18.0437,3.359,0.0,8.5,2.2697,5.1363,0.0,12.38,3.4324,-2.4707,-1.7444,215.2235,144.0,2009.0,159.0,verano,junio,SO,19.29,2.9600000000000364,92.9928,8.5,3.024448685297868
983.8462,981.88,986.31,1.3432,75.0869,50.1,89.9,12.2049,1.8843,0.09,3.51695986,1.4996,3.0523,0.38,4.89640348,2.0185,-1.4151,-0.9451,213.7361,144.0,2009.0,160.0,verano,junio,SO,18.96,4.42999999999995,39.800000000000004,3.42695986,1.7016821148498917
987.4923,985.29,989.57,1.02,77.0448,0.5435,94.4,12.0199,3.0029,0.0,8.4,2.2855,4.567,0.0,11.88,3.2375,-2.4191,-1.4437,210.8278,144.0,2009.0,161.0,invierno,agosto,SO,17.34,4.280000000000086,93.85650000000001,8.4,2.817146517311444
984.2858,979.69,989.86,3.4493,78.5666,60.55,91.1,8.4038,3.3772,0.4,4.43658894,1.8183,5.851,,8.935314980000001,3.1348,-2.1029,-2.08,224.6867,144.0,2009.0,162.0,verano,julio,SO,15.87,10.169999999999959,30.549999999999997,4.03658894,2.9578012796670436
991.229,989.95,993.0,0.8948,71.5215,0.4647,88.8,12.3494,8.8974,1.944,20.124,1.1241,4.704,1.25,11.38,2.343,-0.6346,-2.2434,254.2046,144.0,2009.0,163.0,invierno,noviembre,O,20.41,3.0499999999999545,88.3353,18.18,2.331428900910341
993.6042,992.8,994.35,0.4078,55.8449,30.51,88.2,18.8033,6.93864,,9.574084368,1.1477,3.6551,0.25,5.207088980000001,2.0555,-0.2299,-1.5106,261.3481,144.0,,164.0,invierno,diciembre,O,23.83,1.5500000000000682,57.69,,1.5279942310100518
992.0323,989.38,994.62,2.0036,60.1209,37.36,84.4,14.5664,1.5055,0.04,3.3056937200000003,0.9258,2.7099,,6.88,1.585,-0.3908,-0.3494,221.7977,144.0,2009.0,165.0,verano,,SO,21.84,5.240000000000009,47.040000000000006,3.2656937200000002,0.5242184659090139
,985.18,990.83,1.7804,84.1017,62.69,95.9,11.0616,1.8964,0.09,5.75,1.4143,3.2152,0.38,7.75,1.9619,,0.163,10.8026,,2009.0,166.0,verano,junio,N,17.37,5.650000000000091,33.21000000000001,5.66,
993.1033,985.88,997.82,2.9955,83.0305,58.02,96.6,11.9301,1.7872,0.34,4.61,0.8408,3.1642,0.75,8.38,1.417,-0.509,-1.457,250.7441,144.0,2009.0,167.0,verano,junio,O,20.92,11.940000000000055,38.57999999999999,4.2700000000000005,1.5433502518871083
,991.66,999.59,2.6202,74.5772,49.05,99.4,19.2555,4.691879999999999,0.0,7.762166532000001,0.8327,2.3152,0.0,3.57288325,1.2455,-0.1694,0.511,,144.0,,168.0,invierno,julio,E,22.23,7.930000000000064,50.35000000000001,7.762166532000001,0.5383468770226126
989.8685,988.08,991.57,0.823,73.1288,,,13.034,1.8363,0.29,5.38,0.9853,2.9685,0.88,7.25,1.4707,-1.1176,-1.125,225.1901,144.0,2009.0,169.0,,junio,SO,19.35,3.490000000000009,,5.09,1.5857663005626017
989.53,987.52,993.31,1.5822,,0.4239,94.6,14.7707,1.571,0.15,4.66,0.9092,2.9385,0.5,7.88,1.5276,-0.2132,-1.1848,259.7975,144.0,2009.0,170.0,invierno,julio,O,17.99,5.789999999999964,94.17609999999999,4.51,1.2038294231326963
993.2513,992.15,994.02,0.5118,62.7103,44.09,77.2,9.2177,7.430759999999999,1.62,9.328021452000002,0.8079,3.4855,1.0,,1.2431,-0.7664,-1.5377,,144.0,2009.0,171.0,verano,agosto,SO,15.98,1.8700000000000045,33.11,7.708021452000001,1.7181065886609015
993.1019,991.93,994.02,0.661,76.3826,0.9554249309191164,54.33,12.2935,4.38732,0.468,14.364,0.7286,2.2513,0.5,6.0,1.264,0.2554,-0.16,327.9365,144.0,2009.0,172.0,invierno,agosto,NO,17.32,2.090000000000032,53.37457506908088,13.896,0.3013787650117374
995.3275,993.04,996.85,1.3011,86.2543,,,7.5826,5.68764,0.8280000000000001,14.94,1.0345,2.9216,0.75,6.88,1.4798,0.8294,0.1752,11.9277,144.0,2009.0,173.0,invierno,noviembre,N,18.2,3.810000000000059,,14.112,0.8477024242032106
995.442,,,1.0402,69.6044,48.16,91.3,12.9433,2.7833,0.42,5.48,1.2158,4.908,1.0,9.13,1.6342,2.553,0.3914,8.7166,144.0,2009.0,174.0,verano,junio,N,21.12,,43.14,5.0600000000000005,2.5828284805615724
,988.5,994.2,1.7584,69.8423,61.63,79.9,4.766,10.86912,3.204,22.392,1.0095,5.0295,2.25,9.0,1.3004,2.8702,0.7598,14.8273,144.0,2009.0,175.0,invierno,junio,N,16.76,5.7000000000000455,18.270000000000003,19.188,2.9690645126032544
986.9349,,,0.8907,89.1722,79.4,96.9,4.5196,2.0215,0.58,4.24,0.8242,3.3699,1.25,6.63,1.1682,1.7907,0.6844,20.9178,144.0,2009.0,176.0,verano,junio,N,21.57,,17.5,3.66,1.917031520345975
985.9106,984.6,986.76,0.527,0.882937,0.685,99.0,10.2035,1.8125,0.09,4.74,1.1541,3.0101,0.63,7.25,1.5647,1.4206,0.9096,32.63,144.0,2009.0,177.0,,junio,NE,18.12,2.159999999999968,98.315,4.65,1.6868540304365403
987.9953,986.19,989.81,1.0589,93.8208,0.836,98.7,3.6103,3.5547,1.21,,0.8851,5.0501,2.38,5.051746230000001,1.0704,3.1425,1.5498,26.2506,144.0,,178.0,verano,junio,NE,19.93,3.619999999999891,97.864,,3.503881603307966
989.709,,,,82.209,66.78,98.0,11.6817,,0.0,3.95,1.0245,2.9588,0.0,5.63,1.4267,1.5179,0.8841,30.2189,144.0,2009.0,179.0,,junio,NE,24.21,,31.22,3.95,1.756602749627815
991.5393,990.71,992.67,0.4964,74.1511,0.4981,99.4,19.3118,4.460039999999999,0.0,13.068,85.11999999999999,2.2352,0.0,6.0,-69.145,0.3604,0.4174,49.1953,144.0,2009.0,180.0,invierno,julio,NE,25.78,1.9599999999999227,98.90190000000001,13.068,0.5514625281920794
992.9588,991.82,993.74,0.4826,70.4248,51.74,96.2,15.0543,1.2601,0.01,1.44788219865375,0.8399,2.2924,0.13,3.49831873,1.4043,0.5083,0.3387,33.6788,144.0,2009.0,181.0,,junio,NE,25.74,1.919999999999959,44.46,1.43788219865375,0.6108081368154815
993.591,992.55,994.39,,81.0729,56.19,95.0,11.3321,1.1689,0.0,6.64,0.9921,2.0607,0.0,10.0,1.5864,0.0946,0.2462,68.9891,144.0,2009.0,182.0,,julio,E,26.55,1.8400000000000318,38.81,6.64,0.2637491232212915
991.4222,988.83,993.52,1.6584,79.5217,52.31,98.4,14.5845,1.7483,0.0,4.29367361,1.3904,2.9339,0.13,11.88,2.1334,1.1398,0.7672,33.9446,144.0,2009.0,183.0,,julio,NE,27.66,4.689999999999941,46.09,4.29367361,1.3739504649003906
986.8378,984.2,989.39,1.8123,73.5862,46.39,99.3,19.0179,1.4181,0.0,2.37363722,0.8373,2.5678,0.0,6.25,1.4249,0.9905,0.7007,35.2765,144.0,2009.0,184.0,,julio,NE,25.67,5.189999999999941,52.91,2.37363722,1.2132892235571864
984.8493,983.33,985.93,0.7799,72.7132,54.91,91.5,11.8286,1.2665,0.02,4.36,0.7155,2.5882,9.00388241369004,0.38,1.3185,-0.0006,-0.6568,269.9433,144.0,2009.0,185.0,,julio,O,26.39,2.599999999999909,36.59,4.340000000000001,0.6568002740559721
983.9049,,985.46,1.3386,60.6651,34.71,89.0,19.7739,1.3133,0.03,2.37363722,0.8051,2.5452,0.38,4.27503248,1.5696,0.2028,-0.5125,291.5918,144.0,2009.0,186.0,verano,julio,O,23.02,,54.29,2.34363722,0.5511661183345725
981.9117,980.79,982.83,0.554,76.2276,55.02,95.3,9.9464,4.69008,0.0,21.564,0.8996,2.4228,0.0,8.88,1.5447,-0.4908,-0.8036,238.5875,144.0,2009.0,187.0,invierno,agosto,SO,22.05,2.0400000000000773,40.279999999999994,21.564,0.9416249784282488
980.6718,979.43,981.99,0.7779,81.8663,0.5193,99.3,15.2382,2.3172,0.0,6.78,1.4355,3.6587,0.0,12.88,2.253,-1.7484,-1.087,211.8683,144.0,,188.0,verano,julio,SO,18.74,2.560000000000059,98.7807,6.78,2.0587548567034397
985.6351,984.33,986.56,0.6253,66.8358,46.17,89.1,14.6052,2.1958,0.22,,,4.0126,0.63,10.13,2.1928,-0.8889,-1.8714,244.5936,144.0,2009.0,190.0,verano,julio,SO,16.36,2.2299999999999045,42.92999999999999,,2.0717821241626737
985.8171,984.78,987.87,0.6247,77.0982,52.66,91.3,12.3948,2.951,0.15,7.61,1.9867,5.0928,0.5,12.13,3.0891,-2.0632,-1.749,220.2873,144.0,2009.0,191.0,verano,julio,SO,16.72,3.090000000000032,38.64,7.46,2.7047726780637222
988.664,987.79,989.48,0.3864,81.7134,0.5688,97.5,10.5817,1.7071,0.19,4.74,1.0953,,0.63,8.0,1.6902,-1.1501,-0.9374,219.1824,144.0,2009.0,192.0,verano,julio,SO,20.77,1.6900000000000546,96.9312,4.55,1.48372799730948
986.422,984.23,988.75,1.5143,78.4982,0.5776,98.4,15.7225,9.10476,1.944,17.676000000000002,108.27,3.754,1.0,7.25,-76.045,-2.2795,-0.6963,196.985,144.0,2009.0,193.0,invierno,febrero,S,25.29,4.519999999999982,97.8224,15.732000000000003,2.3834751813266277
986.2426,984.75,987.26,0.6042,66.822,46.99,86.6,13.1848,1.7381,0.11,5.68,,2.9096,0.5,8.13,1.6839,-0.5748,-0.5136,221.7821,144.0,2009.0,194.0,verano,julio,SO,24.27,2.509999999999991,39.60999999999999,5.569999999999999,0.7708307207162931
986.6398,985.0,988.31,0.9004,79.8058,62.48,96.7,10.3221,2.2881,0.08,5.69,1.607,3.517,0.5,8.5,2.2328,-1.808,-0.9385,207.4322,144.0,2009.0,195.0,verano,julio,SO,24.25,3.3099999999999454,34.220000000000006,5.61,2.0370680523733125
,988.39,994.39,1.4232,75.1524,58.1,94.3,9.9505,3.1442,0.27,4.2253228,1.6512,4.6186,1.0,5.673117230000001,2.2473,-2.6845,-1.4134,207.7668,144.0,2009.0,196.0,,julio,SO,26.67,6.0,36.199999999999996,3.9553228,3.0338490090971897
994.469,991.2,996.16,1.3905,63.369,37.88,96.1,21.9578,1.1339,0.0,1.864113,0.7178,2.0823,0.0,6.75,1.2186,0.1719,-0.2131,308.8909,144.0,2009.0,197.0,verano,noviembre,NO,26.73,4.959999999999923,58.21999999999999,1.864113,0.2737904673285759
984.7676,980.34,991.15,2.9885,70.312,53.07,90.4,11.0752,8.140320000000001,0.144,16.061197608,171.63,3.5506,0.38,6.449830980000001,-121.445,-1.6487,-1.1615,215.1656,144.0,2009.0,198.0,invierno,,SO,18.47,10.809999999999945,37.330000000000005,15.917197608,2.0167533165957607
983.1376,980.61,986.67,1.653,78.8252,61.33,93.4,10.845,2.2411,0.32,4.25,0.8668,4.0499,,7.0,1.3618,-1.2016,-1.7096,234.8992,144.0,2009.0,199.0,verano,mayo,SO,19.13,6.059999999999945,32.07000000000001,3.93,2.089635068618442
988.0049,986.62,990.83,1.2189,77.0994,59.13,93.6,9.9738,3.1074,0.0,4.72863331,1.9797,4.7376,0.0,6.449830980000001,2.7612,-2.3873,-1.6265,214.2674,144.0,2009.0,200.0,,julio,SO,19.75,4.210000000000036,34.46999999999999,4.72863331,2.8887200522030514
990.3385,989.58,991.57,0.48,73.4808,51.91,93.6,12.7687,2.9041,0.03,4.48008491,1.8644,4.6262,0.25,6.835081,2.8037,-2.0563,-1.7023,219.6195,144.0,2009.0,201.0,verano,julio,SO,26.79,1.990000000000009,41.69,4.45008491,2.6694933938858134
983.154,981.24,985.91,0.9556,68.3115,46.59,94.8,15.1783,2.7065,0.2,4.29367361,1.611,4.3077,0.88,6.5243955,2.3217,-1.8512,-1.0088,208.5883,144.0,2009.0,203.0,verano,julio,SO,25.44,4.669999999999959,48.209999999999994,4.09367361,2.1082264773975306
979.9867,977.69,984.53,1.557,73.0367,57.24,,7.7844,2.7906,0.03,8.2,1.3007,4.4043,0.25,12.88,1.9449,-2.3812,-0.9139,200.9977,,2009.0,204.0,verano,julio,S,22.04,6.839999999999918,,8.17,2.550554184878259
986.7872,983.99,989.27,1.2417,78.8085,49.62,96.6,12.3469,,,,1.8442,4.8167,1.0,7.53723023,2.7005,-2.0012,-1.8568,222.8568,144.0,2009.0,205.0,invierno,julio,SO,17.98,5.279999999999973,46.98,,2.7299281455745312
992.4982,988.99,996.11,2.0688,77.4092,57.85,92.2,10.7377,2.3113,0.14,4.95,1.1122,4.0652,0.88,10.25,2.032,-0.9196,-1.9513,244.7651,144.0,2009.0,206.0,verano,julio,SO,22.4,7.1200000000000045,34.35,4.8100000000000005,2.157136029554001
995.0971,992.69,996.88,1.4931,,38.25,93.7,18.8522,1.5674,0.05,3.75,0.9091,2.6844,0.38,6.75,1.3628,-0.6093,-1.1601,242.2895,144.0,2009.0,207.0,verano,julio,SO,27.88,4.189999999999941,55.45,3.7,1.3103734200600987
